Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb)
2023-06-16 08:00:00,22.068,100.215,19.808,14.722,34.6
2023-06-16 09:00:00,29.272,153.04,14.462,10.925,25.37
2023-06-16 10:00:00,30.352,189.398,17.295,11.608,28.905
2023-06-16 11:00:00,21.88,118.09,11.63,9.345,20.988
2023-06-16 12:00:00,18.218,104.202,13.718,11.695,25.415
2023-06-16 13:00:00,21.585,97.655,13.74,12.055,25.785
2023-06-16 14:00:00,12.662,86.18,19.032,11.37,30.428
2023-06-16 15:00:00,48.5,273.762,37.898,4.905,42.745
2023-06-16 16:00:00,5.65,167.028,29.588,9.095,40.13
2023-06-16 17:00:00,18.405,60.795,27.935,7.322,35.85
2023-06-16 18:00:00,14.382,66.308,33.848,14.118,47.908
2023-06-16 19:00:00,24.645,117.492,99.84,8.92,108.54
2023-06-16 20:00:00,26.95,108.125,59.342,12.05,71.39
2023-06-16 21:00:00,43.288,136.902,103.778,8.028,111.708
2023-06-16 22:00:00,42.758,167.58,189.095,2.18,184.172
2023-06-16 23:00:00,44.848,205.955,126.855,2.338,128.248
2023-06-17 00:00:00,49.588,165.985,103.602,3.888,106.68
2023-06-17 01:00:00,32.358,130.105,90.162,2.81,92.9
2023-06-17 02:00:00,40.912,117.495,90.318,1.403,89.328
2023-06-17 03:00:00,42.92,124.145,67.695,0.82,66.822
2023-06-17 04:00:00,41.588,108.182,70.705,0.968,70.052
2023-06-17 05:00:00,41.132,139.088,111.565,1.09,108.915
2023-06-17 06:00:00,39.988,126.025,82.308,1.045,81.102
2023-06-17 07:00:00,54.372,137.155,47.755,1.75,49.345
2023-06-17 08:00:00,13.65,67.782,38.098,3.792,41.89
2023-06-17 09:00:00,18.435,64.972,57.972,9.068,69.085
2023-06-17 10:00:00,4.655,60.318,42.323,13.408,57.392
2023-06-17 11:00:00,20.432,76.245,13.212,23.002,36.165
2023-06-17 12:00:00,38.882,100.512,9.742,35.252,45.092
2023-06-17 13:00:00,27.232,87.13,10.245,27.855,36.625
2023-06-17 14:00:00,16.057,51.662,11.728,27.9,36.572
2023-06-17 15:00:00,11.583,55.895,13.21,27.9,36.519
2023-06-17 16:00:00,6.512,63.548,14.693,27.9,36.466
2023-06-17 17:00:00,19.302,78.268,16.176,27.9,36.413
2023-06-17 18:00:00,34.61,89.26,17.658,27.9,36.36
2023-06-17 19:00:00,17.822,73.21,19.141,27.9,36.307
2023-06-17 20:00:00,31.395,122.578,20.624,27.9,36.254
2023-06-17 21:00:00,25.145,111.23,22.106,27.9,36.201
2023-06-17 22:00:00,20.688,75.915,23.589,27.9,36.148
2023-06-17 23:00:00,5.115,35.53,25.072,27.9,36.095
2023-06-18 00:00:00,9.462,39.948,26.554,27.9,36.042
2023-06-18 01:00:00,12.372,60.382,28.037,27.9,35.989
2023-06-18 02:00:00,12.018,33.148,29.52,27.9,35.936
2023-06-18 03:00:00,10.035,44.09,31.002,27.9,35.883
2023-06-18 04:00:00,4.105,53.94,32.485,5.443,35.83
2023-06-18 05:00:00,21.318,101.435,72.592,2.545,79.25
2023-06-18 06:00:00,29.602,132.9,83.802,2.43,85.875
2023-06-18 07:00:00,23.988,101.425,47.668,5.482,53.2
2023-06-18 08:00:00,47.705,119.758,33.352,11.042,44.412
2023-06-18 09:00:00,51.428,101.925,27.012,11.93,38.942
2023-06-18 10:00:00,21.068,67.948,20.915,10.8,31.725
2023-06-18 11:00:00,33.14,76.748,18.178,11.102,29.285
2023-06-18 12:00:00,22.532,78.108,14.245,10.835,25.082
2023-06-18 13:00:00,38.915,93.95,11.648,9.825,21.488
2023-06-18 14:00:00,27.225,80.32,10.798,8.875,19.685
2023-06-18 15:00:00,18.468,64.662,10.065,7.238,17.308
2023-06-18 16:00:00,22.815,89.532,7.632,11.235,18.858
2023-06-18 17:00:00,14.322,69.155,7.072,10.83,17.9
2023-06-18 18:00:00,11.718,66.65,6.708,8.998,15.702
2023-06-18 19:00:00,24.102,76.318,7.225,9.84,17.068
2023-06-18 20:00:00,16.688,83.915,8.438,10.325,18.76
2023-06-18 21:00:00,18.778,89.175,11.83,13.41,25.232
2023-06-18 22:00:00,21.212,98.462,15.27,10.542,25.818
2023-06-18 23:00:00,23.265,88.622,15.125,7.36,22.485
2023-06-19 00:00:00,10.918,67.632,21.278,4.56,25.83
2023-06-19 01:00:00,13.372,55.285,14.312,5.18,19.508
2023-06-19 02:00:00,5.608,35.748,11.838,4.975,16.792
2023-06-19 03:00:00,9.322,50.058,17.373,6.688,24.082
2023-06-19 04:00:00,9.898,41.642,11.292,4.31,15.598
2023-06-19 05:00:00,10.67,34.758,11.802,3.362,15.17
2023-06-19 06:00:00,15.25,35.625,32.575,3.325,35.865
2023-06-19 07:00:00,12.35,34.67,55.11,2.23,57.308
2023-06-19 08:00:00,14.842,178.535,34.055,4.525,38.56
2023-06-19 09:00:00,11.938,23.225,19.798,6.028,25.82
2023-06-19 10:00:00,11.17,31.54,25.332,7.188,32.472
2023-06-19 11:00:00,10.262,43.358,19.662,9.25,28.92
2023-06-19 12:00:00,17.118,53.392,15.58,10.685,26.268
2023-06-19 13:00:00,25.852,62.318,13.19,12.338,25.53
2023-06-19 14:00:00,32.712,76.985,10.805,9.165,19.975
2023-06-19 15:00:00,32.508,76.928,11.918,8.822,20.728
2023-06-19 16:00:00,6.265,47.74,19.028,11.778,30.798
2023-06-19 17:00:00,13.29,53.17,26.955,16.465,43.388
2023-06-19 18:00:00,21.13,55.022,25.23,17.098,42.318
2023-06-19 19:00:00,35.305,89.958,18.33,14.67,32.988
2023-06-19 20:00:00,33.312,97.895,26.162,13.35,39.518
2023-06-19 21:00:00,33.46,99.932,29.86,11.848,41.675
2023-06-19 22:00:00,30.875,91.878,28.225,12.37,40.592
2023-06-19 23:00:00,26.995,86.102,25.01,11.368,36.38
2023-06-20 00:00:00,39.902,95.712,23.432,11.272,34.702
2023-06-20 01:00:00,50.445,106.145,21.368,8.515,29.87
2023-06-20 02:00:00,96.355,104.36,24.08,7.045,31.135
2023-06-20 03:00:00,31.052,89.227,35.48,5.08,40.638
2023-06-20 04:00:00,30.038,88.105,41.458,1.88,42.89
2023-06-20 05:00:00,56.038,106.6,34.34,3.828,38.165
2023-06-20 06:00:00,31.23,71.355,49.492,5.075,60.655
2023-06-20 07:00:00,22.062,81.905,79.082,4.735,88.512
2023-06-20 08:00:00,48.862,123.878,33.265,9.51,42.218
2023-06-20 09:00:00,33.375,85.555,22.878,9.91,32.78
2023-06-20 10:00:00,29.175,70.88,19.682,11.242,30.94
2023-06-20 11:00:00,37.955,77.042,15.852,14.218,30.058
2023-06-20 12:00:00,42.462,88.08,11.642,15.61,27.245
2023-06-20 13:00:00,33.128,69.47,9.695,14.562,24.258
2023-06-20 14:00:00,18.13,54.782,7.76,13.192,21.328
2023-06-20 15:00:00,15.9,57.778,7.088,13.115,20.742
2023-06-20 16:00:00,20.728,63.192,6.995,14.665,21.65
2023-06-20 17:00:00,26.008,84.435,7.705,25.148,32.83
2023-06-20 18:00:00,30.962,102.282,8.378,21.755,30.158
2023-06-20 19:00:00,28.425,97.668,9.37,14.018,23.395
2023-06-20 20:00:00,22.945,86.242,7.22,10.655,17.88
2023-06-20 21:00:00,20.752,85.802,7.975,8.378,16.345
2023-06-20 22:00:00,28.862,194.882,13.058,10.692,23.742
2023-06-20 23:00:00,29.638,99.842,18.498,11.315,29.81
2023-06-21 00:00:00,24.82,86.292,18.978,18.305,37.265
2023-06-21 01:00:00,24.572,87.76,20.712,15.825,36.555
2023-06-21 02:00:00,28.185,69.685,14.18,9.888,24.05
2023-06-21 03:00:00,25.02,70.852,26.005,10.408,36.368
2023-06-21 04:00:00,18.452,63.94,33.745,10.89,44.64
2023-06-21 05:00:00,25.052,109.642,38.47,8.75,47.275
2023-06-21 06:00:00,25.642,61.015,14.892,7.21,22.1
2023-06-21 07:00:00,8.945,26.075,13.51,20.91,34.395
2023-06-21 08:00:00,16.408,47.372,19.398,15.83,35.192
2023-06-21 09:00:00,21.2,61.325,55.428,13.86,71.045
2023-06-21 10:00:00,2.72,45.15,22.848,7.362,31.742
2023-06-21 11:00:00,14.398,92.012,42.268,7.085,49.338
2023-06-21 12:00:00,29.955,110.448,20.728,6.142,26.91
2023-06-21 13:00:00,28.618,102.105,13.54,8.012,21.542
2023-06-21 14:00:00,36.295,113.005,10.78,10.505,21.295
2023-06-21 15:00:00,35.362,116.372,8.672,11.182,19.858
2023-06-21 16:00:00,25.08,104.74,7.382,16.74,24.098
2023-06-21 17:00:00,28.582,118.395,6.045,22.755,28.828
2023-06-21 18:00:00,34.092,119.14,5.4,18.952,24.348
2023-06-21 19:00:00,41.13,138.598,22.552,23.228,45.76
2023-06-21 20:00:00,33.17,122.602,26.482,17.355,43.825
2023-06-21 21:00:00,22.735,80.1,16.295,14.32,30.642
2023-06-21 22:00:00,21.128,76.825,14.652,14.028,28.682
2023-06-21 23:00:00,27.278,76.27,22.142,15.642,37.742
2023-06-22 00:00:00,24.795,123.178,31.6,13.135,44.742
2023-06-22 01:00:00,25.708,113.908,41.575,10.19,51.825
2023-06-22 02:00:00,28.015,89.502,15.802,15.545,31.315
2023-06-22 03:00:00,27.855,70.122,17.4,26.81,44.225
2023-06-22 04:00:00,22.63,77.635,29.102,18.155,47.25
2023-06-22 05:00:00,14.94,72.908,33.032,13.018,46.048
2023-06-22 06:00:00,22.62,79.055,38.348,8.558,46.885
2023-06-22 07:00:00,35.645,108.54,52.312,5.072,59.91
2023-06-22 08:00:00,8.37,74.168,37.522,5.175,42.628
2023-06-22 09:00:00,16.623,75.218,27.322,5.815,34.845
2023-06-22 10:00:00,27.895,91.702,45.39,7.977,53.335
2023-06-22 11:00:00,25.95,101.53,29.44,7.198,36.71
2023-06-22 12:00:00,11.37,90.855,15.69,10.072,26.425
2023-06-22 13:00:00,30.52,103.525,11.88,8.43,20.705
2023-06-22 14:00:00,33.482,109.18,11.605,16.31,28.39
2023-06-22 15:00:00,8.878,88.695,11.068,24.88,36.628
2023-06-22 16:00:00,27.018,119.138,12.242,23.46,35.702
2023-06-22 17:00:00,27.868,108.45,12.438,16.11,28.545
2023-06-22 18:00:00,30.048,124.38,15.158,17.085,32.255
2023-06-22 19:00:00,46.528,148.425,33.358,22.57,55.815
2023-06-22 20:00:00,37.908,230.72,36.195,23.018,59.312
2023-06-22 21:00:00,45.662,171.365,12.65,21.375,34.032
2023-06-22 22:00:00,45.605,169.058,14.022,19.545,33.56
2023-06-22 23:00:00,36.168,155.458,22.27,23.905,46.17
2023-06-23 00:00:00,30.59,146.152,17.585,20.89,38.485
2023-06-23 01:00:00,30.662,122.358,36.688,16.582,53.272
2023-06-23 02:00:00,35.99,146.665,16.852,13.7,30.59
2023-06-23 03:00:00,39.525,101.288,10.615,7.408,18.005
2023-06-23 04:00:00,13.842,40.605,24.965,7.738,32.68
2023-06-23 05:00:00,9.37,62.358,44.148,6.052,50.162
2023-06-23 06:00:00,23.452,72.988,62.0,2.275,64.06
2023-06-23 07:00:00,28.315,91.732,55.185,1.962,57.07
2023-06-23 08:00:00,36.638,126.635,38.32,4.215,42.51
2023-06-23 09:00:00,43.19,104.902,24.63,7.132,32.66
2023-06-23 10:00:00,21.118,87.038,19.7,15.702,27.557
2023-06-23 11:00:00,42.46,107.335,19.554,27.9,28.45
2023-06-23 12:00:00,38.26,111.862,19.408,27.9,29.343
2023-06-23 13:00:00,31.82,109.32,19.262,27.9,30.237
2023-06-23 14:00:00,39.19,120.635,19.116,27.9,31.13
2023-06-23 15:00:00,43.082,128.095,18.969,27.9,32.023
2023-06-23 16:00:00,48.852,138.568,18.823,27.9,32.917
2023-06-23 17:00:00,41.788,151.882,18.677,27.9,33.81
2023-06-23 18:00:00,53.655,170.3,18.531,27.9,34.703
2023-06-23 19:00:00,57.318,196.852,18.385,27.9,35.597
2023-06-23 20:00:00,49.665,167.51,18.239,27.9,36.49
2023-06-23 21:00:00,64.195,215.178,18.093,27.9,37.383
2023-06-23 22:00:00,59.348,218.815,17.947,20.01,38.277
2023-06-23 23:00:00,66.518,210.795,17.352,20.62,38.96
2023-06-24 00:00:00,72.47,203.715,32.235,22.61,54.868
2023-06-24 01:00:00,69.035,190.872,20.442,21.355,41.78
2023-06-24 02:00:00,87.028,234.065,54.125,16.772,71.005
2023-06-24 03:00:00,85.72,292.752,53.052,12.192,65.147
2023-06-24 04:00:00,72.705,188.248,24.962,9.78,34.758
2023-06-24 05:00:00,77.44,173.932,34.74,7.688,42.495
2023-06-24 06:00:00,60.66,167.012,70.835,1.995,71.645
2023-06-24 07:00:00,34.195,130.09,65.348,0.95,64.262
2023-06-24 08:00:00,27.362,101.758,31.232,1.175,32.162
2023-06-24 09:00:00,37.79,101.958,24.672,2.145,26.728
2023-06-24 10:00:00,31.258,102.75,23.9,6.398,30.29
2023-06-24 11:00:00,39.845,119.922,24.93,10.192,35.122
2023-06-24 12:00:00,59.298,167.822,17.278,9.69,26.958
2023-06-24 13:00:00,51.98,171.09,14.09,12.312,26.385
2023-06-24 14:00:00,47.808,127.728,12.61,16.23,28.838
2023-06-24 15:00:00,42.825,138.56,13.368,15.788,29.15
2023-06-24 16:00:00,30.98,98.75,14.672,20.148,34.825
2023-06-24 17:00:00,31.108,120.035,15.302,20.32,35.638
2023-06-24 18:00:00,21.432,104.135,23.948,20.078,44.012
2023-06-24 19:00:00,15.912,103.15,22.702,18.368,41.07
2023-06-24 20:00:00,26.515,113.98,15.06,11.195,26.26
2023-06-24 21:00:00,39.11,114.858,18.265,18.295,36.542
2023-06-24 22:00:00,38.722,112.725,15.275,20.595,35.885
2023-06-24 23:00:00,36.745,94.615,12.628,13.072,25.7
2023-06-25 00:00:00,38.25,90.365,19.962,10.855,30.822
2023-06-25 01:00:00,36.625,83.352,12.418,5.942,18.352
2023-06-25 02:00:00,33.422,93.722,19.375,4.185,23.56
2023-06-25 03:00:00,24.135,61.825,8.678,1.055,9.502
2023-06-25 04:00:00,0.785,2.41,6.5,4.53,11.03
2023-06-25 05:00:00,4.625,73.275,18.71,17.627,36.335
2023-06-25 06:00:00,8.682,188.788,14.195,10.922,25.115
2023-06-25 07:00:00,5.555,8.118,18.558,13.102,31.66
2023-06-25 08:00:00,8.268,10.592,34.505,14.758,49.262
2023-06-25 09:00:00,21.278,29.48,22.855,14.992,37.868
2023-06-25 10:00:00,11.68,21.402,11.655,8.075,19.725
2023-06-25 11:00:00,16.905,27.17,14.848,6.41,21.262
2023-06-25 12:00:00,3.092,5.247,19.182,8.472,27.675
2023-06-25 13:00:00,8.093,14.145,24.832,12.992,37.805
2023-06-25 14:00:00,2.912,12.11,19.52,15.845,35.4
2023-06-25 15:00:00,18.922,25.99,17.84,11.745,29.562
2023-06-25 16:00:00,17.81,32.438,15.345,10.742,26.082
2023-06-25 17:00:00,26.3,45.302,13.692,12.6,26.285
2023-06-25 18:00:00,36.415,64.235,14.77,17.69,32.45
2023-06-25 19:00:00,55.775,84.252,23.898,22.302,46.22
2023-06-25 20:00:00,32.498,71.9,28.332,17.447,45.792
2023-06-25 21:00:00,24.312,51.098,35.055,14.402,49.452
2023-06-25 22:00:00,38.37,85.355,53.865,21.235,75.072
2023-06-25 23:00:00,51.385,99.078,39.698,18.812,60.332
2023-06-26 00:00:00,38.708,86.145,36.418,14.01,50.402
2023-06-26 01:00:00,50.925,106.538,36.57,10.298,48.522
2023-06-26 02:00:00,46.698,90.272,33.558,10.225,43.802
2023-06-26 03:00:00,40.642,73.615,61.802,7.182,68.762
2023-06-26 04:00:00,44.678,104.15,83.238,3.905,86.68
2023-06-26 05:00:00,42.975,94.715,43.57,2.925,46.5
2023-06-26 06:00:00,33.31,73.438,35.622,5.6,41.215
2023-06-26 07:00:00,33.87,67.525,25.292,7.125,32.45
2023-06-26 08:00:00,32.645,67.532,27.068,6.435,33.502
2023-06-26 09:00:00,39.22,77.015,18.93,5.04,23.965
2023-06-26 10:00:00,33.32,69.575,18.17,7.17,25.348
2023-06-26 11:00:00,41.185,76.505,13.688,10.738,24.405
2023-06-26 12:00:00,53.392,97.42,12.525,13.45,25.992
2023-06-26 13:00:00,46.708,75.44,38.542,21.785,60.332
2023-06-26 14:00:00,36.265,55.708,9.795,12.212,22.012
2023-06-26 15:00:00,24.41,43.298,11.292,14.53,25.79
2023-06-26 16:00:00,14.382,54.502,27.212,23.822,51.035
2023-06-26 17:00:00,24.41,70.167,12.738,16.742,29.48
2023-06-26 18:00:00,41.525,88.422,17.553,20.278,37.83
2023-06-26 19:00:00,31.132,90.545,11.512,17.222,28.735
2023-06-26 20:00:00,30.048,96.252,18.85,19.342,38.155
2023-06-26 21:00:00,33.518,115.485,67.942,16.432,84.303
2023-06-26 22:00:00,42.512,138.462,105.12,10.495,115.618
2023-06-26 23:00:00,39.145,131.158,100.602,8.975,109.618
2023-06-27 00:00:00,39.298,107.015,78.678,8.628,87.332
2023-06-27 01:00:00,44.462,120.255,69.878,4.68,74.532
2023-06-27 02:00:00,63.985,139.125,63.618,2.505,65.732
2023-06-27 03:00:00,48.25,119.812,54.638,2.732,56.86
2023-06-27 04:00:00,39.175,99.722,40.035,3.495,43.435
2023-06-27 05:00:00,4.23,41.602,29.275,5.405,34.685
2023-06-27 06:00:00,16.335,49.11,37.115,5.798,42.9
2023-06-27 07:00:00,26.688,58.125,31.395,5.688,37.108
2023-06-27 08:00:00,11.935,28.555,21.68,6.538,29.192
2023-06-27 09:00:00,20.675,53.262,19.605,17.388,25.695
2023-06-27 10:00:00,47.688,92.065,16.765,27.9,23.433
2023-06-27 11:00:00,39.265,71.96,13.925,27.9,21.171
2023-06-27 12:00:00,34.218,63.062,11.085,27.9,18.909
2023-06-27 13:00:00,33.34,64.665,8.245,27.9,16.647
2023-06-27 14:00:00,20.325,73.608,5.405,8.685,14.385
2023-06-27 15:00:00,7.94,47.298,9.035,11.9,21.18
2023-06-27 16:00:00,39.27,90.818,10.338,15.842,26.168
2023-06-27 17:00:00,36.32,83.498,10.312,11.738,22.06
2023-06-27 18:00:00,22.238,59.288,13.222,16.77,29.975
2023-06-27 19:00:00,35.052,78.965,16.073,16.648,32.718
2023-06-27 20:00:00,24.06,73.725,22.782,13.768,36.532
2023-06-27 21:00:00,21.278,76.232,29.618,11.158,40.785
2023-06-27 22:00:00,29.132,96.412,34.422,9.768,44.165
2023-06-27 23:00:00,34.832,128.173,31.74,8.878,40.642
2023-06-28 00:00:00,24.292,84.05,34.388,8.518,42.91
2023-06-28 01:00:00,25.082,79.58,28.178,6.438,34.615
2023-06-28 02:00:00,21.93,73.328,30.838,5.96,36.802
2023-06-28 03:00:00,22.518,62.322,44.505,3.48,47.96
2023-06-28 04:00:00,26.532,78.378,56.52,2.542,58.878
2023-06-28 05:00:00,34.59,99.48,60.97,0.785,61.06
2023-06-28 06:00:00,38.278,111.962,45.335,0.98,45.615
2023-06-28 07:00:00,33.592,123.92,32.263,1.73,33.982
2023-06-28 08:00:00,41.952,121.485,28.25,4.04,32.31
2023-06-28 09:00:00,28.87,96.555,21.515,5.385,26.902
2023-06-28 10:00:00,18.512,70.158,15.155,4.96,20.12
2023-06-28 11:00:00,26.33,73.388,11.283,7.573,9.412
2023-06-28 12:00:00,45.28,84.778,209.81,4.534,50.585
2023-06-28 13:00:00,84.275,93.542,83.642,1.495,81.585
2023-06-28 14:00:00,77.805,153.885,63.555,1.677,61.715
2023-06-28 15:00:00,71.117,133.77,80.71,4.373,78.25
2023-06-28 16:00:00,41.282,59.528,40.922,27.852,68.708
2023-06-28 17:00:00,5.118,10.448,135.52,22.52,158.13
2023-06-28 18:00:00,5.47,13.148,80.278,28.752,108.782
2023-06-28 19:00:00,1.56,41.138,214.588,17.438,232.128
2023-06-28 20:00:00,9.378,72.68,197.798,19.145,216.95
2023-06-28 21:00:00,20.068,87.845,144.315,20.578,164.9
2023-06-28 22:00:00,41.358,119.735,145.218,17.682,162.865
2023-06-28 23:00:00,39.022,174.068,198.38,9.822,208.23
2023-06-29 00:00:00,40.138,168.212,149.32,14.872,164.19
2023-06-29 01:00:00,59.115,182.672,158.068,11.978,170.062
2023-06-29 02:00:00,63.985,166.098,115.995,15.77,131.795
2023-06-29 03:00:00,88.142,174.218,126.618,5.205,131.168
2023-06-29 04:00:00,98.198,197.282,126.818,1.382,127.55
2023-06-29 05:00:00,107.365,197.392,105.642,4.28,109.565
2023-06-29 06:00:00,77.023,154.305,41.092,20.08,61.24
2023-06-29 07:00:00,42.235,88.055,19.898,17.305,37.212
2023-06-29 08:00:00,15.845,33.478,10.268,17.688,27.96
2023-06-29 09:00:00,11.389,22.344,2.215,21.4,22.892
2023-06-29 10:00:00,6.933,11.21,12.54,23.968,34.463
2023-06-29 11:00:00,19.078,28.29,10.215,26.298,36.492
2023-06-29 12:00:00,19.818,27.54,1.928,23.118,22.068
2023-06-29 13:00:00,16.943,41.232,1.925,26.802,19.192
2023-06-29 14:00:00,23.928,44.078,1.923,26.145,14.64
2023-06-29 15:00:00,25.732,45.908,1.921,26.57,13.495
2023-06-29 16:00:00,24.385,56.048,1.919,27.548,13.522
2023-06-29 17:00:00,27.79,62.608,1.917,31.708,20.352
2023-06-29 18:00:00,15.322,42.178,14.211,30.762,15.525
2023-06-29 19:00:00,10.632,31.525,26.506,26.668,10.36
2023-06-29 20:00:00,11.605,56.482,38.8,31.235,56.032
2023-06-29 21:00:00,29.07,87.015,17.825,30.715,45.385
2023-06-29 22:00:00,15.588,72.595,53.728,26.305,77.868
2023-06-29 23:00:00,20.888,82.842,46.552,27.615,74.135
2023-06-30 00:00:00,34.585,105.718,29.13,27.975,57.16
2023-06-30 01:00:00,40.565,104.26,36.1,27.205,63.325
2023-06-30 02:00:00,39.188,97.81,28.012,24.932,52.902
2023-06-30 03:00:00,32.998,83.748,16.462,22.27,37.132
2023-06-30 04:00:00,15.16,51.708,6.765,21.055,13.362
2023-06-30 05:00:00,9.36,31.833,6.7,22.212,12.982
2023-06-30 06:00:00,18.878,31.928,5.203,21.988,18.282
2023-06-30 07:00:00,6.322,26.132,3.255,21.3,18.428
2023-06-30 08:00:00,3.732,18.83,3.25,21.038,12.61
2023-06-30 09:00:00,34.015,58.14,0.4,25.013,13.772
2023-06-30 10:00:00,37.338,57.815,0.643,24.27,4.36
2023-06-30 11:00:00,37.758,68.162,0.886,29.958,8.655
2023-06-30 12:00:00,46.805,72.032,1.129,33.778,9.248
2023-06-30 13:00:00,23.062,50.908,1.371,27.575,3.982
2023-06-30 14:00:00,33.592,52.002,1.614,27.618,3.668
2023-06-30 15:00:00,36.552,62.055,1.857,34.98,13.615
2023-06-30 16:00:00,18.88,46.352,2.1,32.148,17.275
2023-06-30 17:00:00,4.82,10.94,7.33,39.68,36.7
2023-06-30 18:00:00,9.817,19.002,10.112,38.35,27.672
2023-06-30 19:00:00,27.035,42.568,12.895,38.005,49.3
2023-06-30 20:00:00,28.482,66.902,16.472,32.388,48.142
2023-06-30 21:00:00,11.028,53.395,10.71,29.928,39.245
2023-06-30 22:00:00,16.04,58.392,18.445,25.448,42.702
2023-06-30 23:00:00,18.005,69.945,12.998,24.41,31.582
2023-07-01 00:00:00,28.958,71.28,13.658,26.472,38.41
2023-07-01 01:00:00,21.895,63.488,13.335,30.215,43.582
2023-07-01 02:00:00,12.77,52.79,8.795,26.982,35.752
2023-07-01 03:00:00,14.478,48.142,10.405,25.328,28.462
2023-07-01 04:00:00,21.648,54.338,22.602,24.082,44.69
2023-07-01 05:00:00,23.918,62.658,35.252,20.77,56.095
2023-07-01 06:00:00,17.04,58.892,9.37,20.43,28.14
2023-07-01 07:00:00,34.992,62.71,3.027,19.978,18.808
2023-07-01 08:00:00,45.65,67.45,1.08,20.63,12.075
2023-07-01 09:00:00,47.92,71.122,1.453,21.605,8.59
2023-07-01 10:00:00,28.735,53.54,1.827,22.672,4.058
2023-07-01 11:00:00,20.155,41.145,2.2,24.578,3.6
2023-07-01 12:00:00,12.878,39.99,2.573,24.915,4.618
2023-07-01 13:00:00,22.25,57.922,2.947,25.362,3.758
2023-07-01 14:00:00,51.99,78.652,3.32,30.772,3.99
2023-07-01 15:00:00,41.652,80.172,3.693,33.098,3.328
2023-07-01 16:00:00,38.298,106.22,4.067,40.065,12.528
2023-07-01 17:00:00,31.748,111.482,4.44,42.33,14.538
2023-07-01 18:00:00,19.018,138.078,4.813,37.165,12.32
2023-07-01 19:00:00,16.785,88.62,5.187,38.07,22.395
2023-07-01 20:00:00,19.052,98.515,5.56,33.335,33.918
2023-07-01 21:00:00,7.15,103.108,8.925,31.34,40.998
2023-07-01 22:00:00,23.158,117.408,6.69,29.888,32.583
2023-07-01 23:00:00,19.622,108.625,3.968,30.845,31.755
2023-07-02 00:00:00,15.08,93.148,8.785,27.682,25.478
2023-07-02 01:00:00,10.988,58.638,3.187,24.89,14.43
2023-07-02 02:00:00,2.82,36.142,3.735,25.278,14.458
2023-07-02 03:00:00,7.033,44.45,18.468,21.968,27.38
2023-07-02 04:00:00,18.892,45.51,7.438,21.862,22.368
2023-07-02 05:00:00,16.82,45.562,4.277,21.628,14.06
2023-07-02 06:00:00,15.62,46.24,6.402,20.012,21.992
2023-07-02 07:00:00,19.958,61.09,4.915,21.07,17.778
2023-07-02 08:00:00,30.312,54.718,3.567,21.662,9.752
2023-07-02 09:00:00,35.045,63.788,2.218,23.065,7.222
2023-07-02 10:00:00,48.178,67.082,0.87,25.925,7.802
2023-07-02 11:00:00,40.112,64.505,1.394,30.732,6.46
2023-07-02 12:00:00,32.38,62.2,1.918,26.45,3.147
2023-07-02 13:00:00,52.975,82.45,2.442,29.752,2.732
2023-07-02 14:00:00,62.88,92.02,2.966,34.525,6.328
2023-07-02 15:00:00,46.67,73.07,3.49,35.795,7.205
2023-07-02 16:00:00,27.515,59.095,4.014,40.142,11.132
2023-07-02 17:00:00,40.485,76.308,4.539,42.412,14.622
2023-07-02 18:00:00,56.302,102.01,5.063,46.655,20.492
2023-07-02 19:00:00,60.918,112.602,5.587,51.722,43.305
2023-07-02 20:00:00,59.922,110.48,8.217,50.662,43.178
2023-07-02 21:00:00,53.998,134.207,19.785,43.285,60.65
2023-07-02 22:00:00,64.993,145.112,43.508,36.06,79.51
2023-07-02 23:00:00,73.292,177.4,38.452,31.863,70.37
2023-07-03 00:00:00,65.608,187.028,29.338,27.545,55.6
2023-07-03 01:00:00,41.835,144.212,3.595,28.292,18.228
2023-07-03 02:00:00,33.035,104.7,9.742,25.082,25.87
2023-07-03 03:00:00,41.712,122.002,29.23,23.788,31.185
2023-07-03 04:00:00,49.415,110.912,6.923,23.92,23.26
2023-07-03 05:00:00,19.15,83.68,6.59,21.712,21.648
2023-07-03 06:00:00,30.68,89.935,6.82,25.398,28.918
2023-07-03 07:00:00,31.268,78.748,15.45,33.035,20.562
2023-07-03 08:00:00,52.332,100.63,11.49,32.115,20.545
2023-07-03 09:00:00,30.612,89.54,6.553,27.358,15.088
2023-07-03 10:00:00,15.292,65.465,3.615,30.04,19.125
2023-07-03 11:00:00,23.928,70.392,20.738,26.202,37.592
2023-07-03 12:00:00,35.085,88.6,19.698,28.222,47.945
2023-07-03 13:00:00,62.218,105.535,17.345,23.765,34.395
2023-07-03 14:00:00,72.698,108.96,19.298,26.615,45.915
2023-07-03 15:00:00,67.357,110.818,20.358,32.573,52.91
2023-07-03 16:00:00,77.477,134.36,25.15,40.565,65.718
